model,arm,task,lang,press,kept,sample_id,value,origin,match_type
llama31-8b,joint,niah_single,zh,knorm,0.5,68,6261415,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,69,899999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,ENTIRELY_NOVEL,none
llama31-8b,joint,niah_single,zh,knorm,0.5,70,9519948,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,71,2140194,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,72,513080,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,73,237545,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,74,442690,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,75,764018,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,76,6304573,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,77,2677407,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,78,544932,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,79,509841,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,80,835151,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,81,9874152,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,82,273789,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,84,5727085,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,85,675257,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,86,919620,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,87,810642,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,88,659615,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,89,841276,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,90,1162230,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,91,350071,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,92,348460,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,93,617171,TARGET_NEAR_COPY,prefix
llama31-8b,joint,niah_single,zh,knorm,0.5,94,4524499,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,96,3726327,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,97,4009172,TARGET_EXACT,exact
llama31-8b,joint,niah_single,zh,knorm,0.5,98,516355,TARGET_NEAR_COPY,prefix
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,0,3341057,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,0,5614226,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,1,8038374,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,1,9478454,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,2,6647119,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,2,5661907,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,3,3094235,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,3,2322047,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,3,9996414,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,4,2338687,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,4,2694522,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,4,5855124,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,5,5107245,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,5,2197935,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,6,4842788,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,8,9548432,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,9,5476583,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,9,5218028,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,10,6007072,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,10,3997281,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,1009594,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,100000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,1000000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,10000000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,100000000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,1000000000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,10000000000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,100000000000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,11,1000000000000,ENTIRELY_NOVEL,none
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,13,4374754,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,13,7264956,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,15,8930103,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,15,9143903,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,16,7897151,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,16,2651177,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,17,8761611,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,17,8077999,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,18,9147706,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,18,4965789,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,20,8999183,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,21,1666754,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,21,5130808,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,21,2375453,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,21,3011363,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,22,3195773,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,22,5004485,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,23,3222252,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,23,4576135,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,25,6752576,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,26,8412769,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,26,3194789,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,27,1701771,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,27,3484601,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,29,8896868,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,29,2813543,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,30,6507321,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,30,7685149,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,30,2164686,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,31,8290770,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,31,2818692,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,31,6262632,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,32,1028374,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,32,4305700,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,32,8315831,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,33,6188935,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,33,618893,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,34,6098175,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,34,6049101,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,35,3846949,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,35,5761145,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,35,8938746,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,36,5107776,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,36,2221854,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,36,1775337,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,37,1093026,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,37,4671545,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,38,6323376,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,38,9468772,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,38,9910914,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,39,5652512,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,40,3321531,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,41,1098919,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,41,7381734,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,41,1327691,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,42,7783308,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,42,1486955,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,43,2408404,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,44,5232413,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,44,7360682,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,45,1675419,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,46,8801975,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,48,6724909,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,48,7217147,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,50,8563202,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,50,5679639,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,50,5091349,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,50,2453962,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,51,6709938,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,51,4558780,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,53,9907391,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,53,8939993,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,53,6767292,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,53,7191135,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,54,4231028,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,55,5747930,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,56,1914794,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,57,9014965,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,57,2096280,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,57,5235884,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,58,2987287,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,58,5163953,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,58,4786401,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,60,8883823,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,62,8863447,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,62,7752972,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,62,3086308,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,63,2532210,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,63,6407658,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,64,9706768,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,64,5666692,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,64,8893693,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,65,7906258,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,65,3698193,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,65,2754894,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,66,1019311,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,66,2944841,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,66,7780932,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,67,5480460,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,67,8416216,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,68,3657144,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,70,7961578,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,70,3290229,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,71,8491822,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,71,3493017,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,71,9125900,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,71,9214801,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,72,4918527,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,72,1732280,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,72,7425184,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,73,9823994,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,73,2683838,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,74,6512415,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,74,2347467,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,74,9952696,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,74,7668663,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,75,4816586,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,76,8225725,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,76,5096953,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,76,7288789,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,77,5040453,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,79,5605016,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,79,5953150,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,80,4674286,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,81,3946751,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,81,5951131,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,83,8630043,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,83,5398338,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,83,3073474,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,84,4713925,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,86,5693260,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,86,4645180,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,87,5628522,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,88,4909069,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,88,2151087,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,89,1432519,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,89,1249314,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,89,2844258,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,90,2066326,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,90,2906718,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,90,8990081,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,90,9826250,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,91,6060517,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,91,1522621,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,91,9748499,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,92,3488628,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,92,3117143,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,92,6404139,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,94,6243275,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,94,2595275,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,94,624327,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,95,3182975,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,95,6530541,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,95,7251976,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,96,9089795,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,96,9512969,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,97,8199311,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,98,1514340,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,98,7724045,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,ko,streaming_llm,0.5,99,6442241,DISTRACTOR_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,2,2458591,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,4,9478454,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,6,8536477,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,26,5408072,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,27,7700828,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,30,3684052,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,31,7402509,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,32,5218028,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,35,3653446,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,36,5418934,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,39,6438436,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,41,5041154,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,43,8973915,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,46,7264956,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,48,1352896,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,55,8231838,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,64,3762152,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,69,8999183,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,72,5130808,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,73,2375453,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,79,5098412,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,80,8351517,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,84,5727085,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,92,3484601,TARGET_EXACT,exact
qwen25-7b-1m,joint,niah_single,sw,streaming_llm,0.5,93,6171716,TARGET_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,6,4842788,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,6,484278,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,12,3154051,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,12,2161193,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,12,216119,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,13,4374754,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,13,437475,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,35,5761145,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,35,8938746,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,35,893874,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,36,1775337,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,37,1093026,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,37,109302,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,38,9910914,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,45,1675419,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,48,7217147,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,48,721714,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,50,5091349,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,50,2453962,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,50,509134,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,53,7191135,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,53,719113,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,54,4231028,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,54,423102,DISTRACTOR_NEAR_COPY,prefix
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,58,5163953,DISTRACTOR_EXACT,exact
llama31-8b,qa,niah_none,pl,streaming_llm,0.25,64,1234567,ENTIRELY_NOVEL,none
